,genre,store_name,business_hours,address,url
0,ラーメン,中華そば まるあ,"営業時間
11:00～14:0017:00～20:00
日曜営業
定休日
月曜日、火曜日",東京都小平市たかの台35-2,https://tabelog.com/tokyo/A1328/A132804/13244537/
1,ラーメン,麺屋じゃいあん 花小金井店,"営業時間
11:00～22：00
日曜営業
定休日
不定休",東京都小平市花小金井1-1-10 k&kビル 1F,https://tabelog.com/tokyo/A1328/A132804/13224969/
2,ラーメン,横濱家 小平店,"営業時間
11:00～22:00（L.O. 21:45）
日曜営業
定休日
年中無休",東京都小平市鈴木町1-461-1,https://tabelog.com/tokyo/A1328/A132804/13019621/
3,ラーメン,麺酒場 なすび,"営業時間
11:30～14:30 18:30～24:00
日曜営業
定休日
月曜日
第四日曜日",東京都小平市花小金井4-39-9,https://tabelog.com/tokyo/A1328/A132804/13010163/
4,ラーメン,十七代目 哲麺  小平店,"営業時間
月、水〜土10:00～24:00(L.O.23:45)
日曜営業
定休日
火曜日
(年末年始休み)",東京都小平市仲町422,https://tabelog.com/tokyo/A1328/A132804/13112679/
5,ラーメン,東京豚骨  龍樹,"営業時間
9:00～22:00
日曜営業
定休日
水曜日",東京都小平市小川町2-1914,https://tabelog.com/tokyo/A1328/A132804/13275210/
6,ラーメン,ぎょうざの満洲 小平南口店,"営業時間
11：00～21：00（L.O20：30）
日曜営業
定休日
1/1・1/2",東京都小平市美園町1-12-9,https://tabelog.com/tokyo/A1328/A132804/13136347/
7,ラーメン,たかのちゅめ,"営業時間
[月・火・木・金・土・日・祝]11:00～14:30(L.O.14:20)18:00～21:00(L.O.20:50)
日曜営業
定休日
水曜日",東京都小平市花小金井1-6-32 共立ビル 1F,https://tabelog.com/tokyo/A1328/A132804/13279819/
8,ラーメン,たくみ,,東京都小平市学園西町1-20-5,https://tabelog.com/tokyo/A1328/A132804/13168797/
9,ラーメン,大勝軒 一ツ橋,,東京都小平市学園西町1-20-7,https://tabelog.com/tokyo/A1328/A132804/13010071/
10,ラーメン,麺や あすみ,"営業時間
[月・水・土・日]11:00～14:3017:00～20:00[木・金]11:00～14:3017:00～20:45
日曜営業
定休日
火曜日",東京都小平市学園東町1-13-8,https://tabelog.com/tokyo/A1328/A132804/13284782/
11,ラーメン,麺屋 水車,"営業時間
[月・水～日]11:00～14:0017:00～20:30(L.O.20:00)
日曜営業
定休日
火曜日",東京都小平市たかの台11-7,https://tabelog.com/tokyo/A1328/A132804/13270770/
12,ラーメン,来来亭 小平仲町店,"営業時間
11:00～24:00
日曜営業
定休日
年中無休",東京都小平市仲町269-2,https://tabelog.com/tokyo/A1328/A132804/13157231/
13,ラーメン,くま麺食堂,"営業時間
月～金　11時～15時　17時～23時　　　土　11時～23時　　日　11時～22時
日曜営業
定休日
年中無休（12月31日～1月3日は休業）",東京都小平市学園東町436-1,https://tabelog.com/tokyo/A1328/A132804/13286787/
14,ラーメン,丸源ラーメン 小平店,"営業時間
月〜日10:30〜24:00
日曜営業
定休日
なし",東京都小平市上水本町2丁目8-3,https://tabelog.com/tokyo/A1328/A132804/13076152/
15,ラーメン,中華そば 紅,"営業時間
［火～土］11:30～14:0017:00～22:00(L.O.21:30)［日・祝］11:30～15:3016:30～20:00(L.O.19:30)
日曜営業
定休日
月曜日、年末年始",東京都小平市小川西町4-17-15,https://tabelog.com/tokyo/A1328/A132804/13224429/
16,ラーメン,煮干し支那そば 正,"営業時間
【昼】11:00〜14:30【夜】17:00〜22:00※なくなり次第終了※
日曜営業
定休日
月曜日",東京都小平市小川町1-397-23,https://tabelog.com/tokyo/A1328/A132805/13241554/
17,ラーメン,拉麺 柿家,,東京都小平市小川西町4-13-14 1F,https://tabelog.com/tokyo/A1328/A132804/13199965/
18,ラーメン,麺や　まるしょう,,東京都小平市花小金井1-18-11,https://tabelog.com/tokyo/A1328/A132804/13133582/
19,ラーメン,麺屋 どらいち,,東京都小平市小川西町4-23-5,https://tabelog.com/tokyo/A1328/A132804/13049964/
20,ラーメン,横浜家系ラーメン 大幸家 小平店,"営業時間
[月～土・祝前日・連休初中日]11:00～26:00(L.O.25:30) [日・祝・連休最終日]11:00～25:30(L.O.25:00)
日曜営業
定休日
無休",東京都小平市美園町1-3-10 1F,https://tabelog.com/tokyo/A1328/A132804/13248224/
21,ラーメン,九州ラーメン いし,"営業時間
11:30～14:00 17:00～23:00
日曜営業
定休日
月曜日",東京都小平市小川西町3-18-10,https://tabelog.com/tokyo/A1328/A132804/13021293/
22,ラーメン,なにや,"営業時間
11:30～14:30
日曜営業
定休日
月曜日",東京都小平市学園西町1-26-25,https://tabelog.com/tokyo/A1328/A132804/13016113/
23,ラーメン,北海道らーめん 味源 小平店,"営業時間
[月～土]11:30～翌2:00[日・祭日]11:30～翌1:00
日曜営業
定休日
木曜日夜",東京都小平市中島町28-10,https://tabelog.com/tokyo/A1328/A132804/13108703/
24,ラーメン,にんにくや,"営業時間
18:30～翌1:00
定休日
日曜日、祝日",東京都小平市学園東町436-1,https://tabelog.com/tokyo/A1328/A132804/13024868/
25,ラーメン,一心房,"営業時間
[月]11:30～14:30[水～日]11:30～14:3017:00～
日曜営業",東京都小平市学園西町1-20-21 サングレイス 1F,https://tabelog.com/tokyo/A1328/A132804/13220378/
26,ラーメン,ラーメン二郎 一橋学園店,"営業時間
[月・火・水・金]11:00～14:0017:30～20:30[土]11:00～15:0017:30～20:30[日]11:00～16:00
日曜営業
定休日
木曜日",東京都小平市学園西町2-13-4,https://tabelog.com/tokyo/A1328/A132804/13274195/
27,ラーメン,ラーメン ジャンボ餃子 天神,"営業時間
11:00～24:00(L.O.23:30)
日曜営業
定休日
無休",東京都小平市天神町4-8-3,https://tabelog.com/tokyo/A1328/A132804/13016120/
28,ラーメン,中華そば と,,東京都小平市学園西町2-13-20,https://tabelog.com/tokyo/A1328/A132804/13273524/
29,ラーメン,鶏そばムタヒロ 花小金井店,"営業時間
[火～日]11:30～15:00
日曜営業
定休日
月曜日",東京都小平市花小金井南町1-22-1,https://tabelog.com/tokyo/A1328/A132804/13242044/
30,ラーメン,日高屋 一橋学園北口店,"営業時間
［月～土］10:00～翌1:00（L.O.翌0:30）［日・祝］10:00～23:00（L.O.22:30）
日曜営業
定休日
無休",東京都小平市学園西町2-13-36,https://tabelog.com/tokyo/A1328/A132804/13275028/
31,ラーメン,キッチンカー・ラーメンカー 廻,"営業時間
11:30～14:00
定休日
不定期(月2日程の出店)",東京都小平市花小金井南町1-3-11,https://tabelog.com/tokyo/A1328/A132804/13269736/
