,genre,store_name,business_hours,address,url
0,ラーメン,ど・みそ 八丁堀店,"営業時間
通常営業時間[月～金]11:00～22:30(22:30L.O）[土・日･祝]11:00～21:00(21:00L.Ｏ) 各材料がなくなり次第終了
日曜営業
定休日
無休",東京都中央区八丁堀3-9-6,https://tabelog.com/tokyo/A1302/A130203/13108681/
1,ラーメン,東京スタイルみそらーめん ど・みそ  京橋本店,"営業時間
【月〜金】10:30〜22:30【土.日.祝】10:30〜21:00
日曜営業
定休日
無休",東京都中央区京橋3-4-3 千成ビル　１Ｆ,https://tabelog.com/tokyo/A1301/A130101/13031470/
2,ラーメン,麺や 久,"営業時間
月〜金11:30〜15:00(14:30LO)18:00〜22:30(22:00LO)土曜11:30〜15:00(14:30LO)
定休日
日曜日　祝日",東京都中央区日本橋茅場町3-3-9,https://tabelog.com/tokyo/A1302/A130203/13228403/
3,ラーメン,ウミノイロ マグロ卸のマグロ丼とラーメンの店,"営業時間
[火〜土]昼の部11:00〜14:30[火～金]夜の部17:00～20:00
定休日
日・月",東京都中央区銀座4-13-3 渡辺ビル 1F,https://tabelog.com/tokyo/A1301/A130101/13246318/
4,ラーメン,東京油組総本店 銀座組,"営業時間
[月～土]11:00～翌4:00[日･祝]11:00～21:00※麺がなくなり次第終了
日曜営業
定休日
無休(ただし、年末年始は休業)",東京都中央区銀座6-12-16 片桐ビルⅡ　１F,https://tabelog.com/tokyo/A1301/A130101/13107693/
5,ラーメン,横浜家系ラーメン 明豊家 築地店,,東京都中央区築地2-12-15,https://tabelog.com/tokyo/A1313/A131301/13245863/
6,ラーメン,麺屋優光 銀座店,"営業時間
月〜土　11:00～15:00、17:00～翌4:00 日・祝　10:00～15:00ランチタイムL.O.　14:45ディナータイムL.O.　翌3:30
日曜営業
定休日
無休",東京都中央区銀座7-3-13 ニューギンザビル1号館,https://tabelog.com/tokyo/A1301/A130101/13267778/
7,ラーメン,ハッスルラーメン ホンマ 浜町店,"営業時間
[月～日]11:00～22:00ランチ11：00～18：00
日曜営業
定休日
無休",東京都中央区日本橋浜町3-3-1 トルナーレビル1F,https://tabelog.com/tokyo/A1302/A130204/13042212/
8,ラーメン,北海道らーめん みそ熊 築地店,"営業時間
10:30～翌4:00
日曜営業
定休日
無休",東京都中央区築地6-10-5,https://tabelog.com/tokyo/A1313/A131301/13215103/
9,ラーメン,ひるがお 人形町店,"営業時間
11:00～21:00
定休日
日曜日",東京都中央区日本橋人形町3-6-7 共同ビル 1F,https://tabelog.com/tokyo/A1302/A130204/13220477/
10,ラーメン,壱角家 築地店,"営業時間
[月～日]11:00〜翌3:00
日曜営業
定休日
無休",東京都中央区築地6-9-7 松岡築地第2ビル 1F,https://tabelog.com/tokyo/A1313/A131301/13174157/
11,ラーメン,めでたい屋,,東京都中央区新川1-21 石田ビル 1F,https://tabelog.com/tokyo/A1302/A130203/13164971/
12,ラーメン,麺処 にぼし香,"営業時間
11:00～15:00(L.O.14:30)
日曜営業
定休日
無休",東京都中央区蛎殻町2-2-2 山口ビル 1F,https://tabelog.com/tokyo/A1302/A130204/13290632/
13,ラーメン,えびそば 一幻 八重洲地下街店,"営業時間
11:00～22:00(L.O.21:00)
日曜営業
定休日
不定休",東京都中央区八重洲2-1 八重洲地下街 外堀地下2番通り,https://tabelog.com/tokyo/A1302/A130201/13208370/
14,ラーメン,らーめん 佐々舟,"営業時間
[月・水・金] 11:00～14:00 17:30～23:00[火・木]11:00～14:00
定休日
日曜",東京都中央区日本橋人形町2-22-6 佐々舟ビル １Ｆ,https://tabelog.com/tokyo/A1302/A130204/13035293/
15,ラーメン,銀座 八五,"営業時間
11:00～ 当日の並び順でのご案内※当日分のスープがなくなり次第受付を終了いたします。12:30～ ご予約者様のご案内
日曜営業
定休日
月曜日、火曜日（不定休）※定休日の最新情報は、twitterをご覧ください。",東京都中央区銀座3-14-2 第一はなぶさビル 1F,https://tabelog.com/tokyo/A1301/A130101/13228602/
16,ラーメン,中華ラーメン うえだ,,東京都中央区月島3-14-11 1F,https://tabelog.com/tokyo/A1313/A131302/13218226/
