,genre,store_name,business_hours,address,url
0,ラーメン,ラーメンショップ 平井店,,東京都西多摩郡日の出町平井3269-1 1F,https://tabelog.com/tokyo/A1330/A133001/13164772/
1,ラーメン,ラーメン魁力屋 イオンモール日の出店,"営業時間
10:00～21:00(L.O.20:30)",東京都西多摩郡日の出町平井字三吉野桜木237-3 イオンモール日の出 3F,https://tabelog.com/tokyo/A1330/A133001/13284295/
2,ラーメン,幸楽苑 イオンモール日の出店,"営業時間
10:00～21:00
日曜営業
定休日
年中無休",東京都西多摩郡日の出町大字平井字三吉野桜木237-3 イオンモール日の出 3F,https://tabelog.com/tokyo/A1330/A133001/13138367/
3,ラーメン,ちゃーしゅうや武蔵 イオンモール日の出店,"営業時間
11:00～22:00(L.O.21:15)
日曜営業
定休日
年中無休",東京都西多摩郡日の出町大字平井字三吉野桜木237-3 イオンモール日の出 1F レストラン街,https://tabelog.com/tokyo/A1330/A133001/13207360/
4,ラーメン,餃子食坊やまと イオンモール日の出店,"営業時間
10：00～21：00（LO20:30）
日曜営業
定休日
施設の休業日に準ずる",東京都西多摩郡日の出町大字平井字三吉野桜木237-3 イオンモール日の出 3F,https://tabelog.com/tokyo/A1330/A133001/13260332/
5,ラーメン,MACHIKADO,"営業時間
11:30～15:00(L.O.14:30)17:00～23:00(L.O.22:00)
日曜営業
定休日
月曜日",東京都渋谷区恵比寿4-8-10,https://tabelog.com/tokyo/A1303/A130302/13282878/
