,genre,store_name,business_hours,address,url
0,カフェ,サクラカフェ 日暮里,"営業時間
モーニング　 5：00~11:00ランチ　　　11:30~15:00ディナー　　17:30~21:0024時間営業（深夜も豊富なフードメニューをご用意しております。）
定休日
年中無休",東京都文京区千駄木3-43-15 サクラホテル日暮里 1F,https://tabelog.com/tokyo/A1311/A131106/13210634/
1,カフェ,カフェ ハル テラス,"営業時間
ランチ11:00～15:00（L.O.14:30）カフェ15:00～19:00ディナー16:00～20:00（フードL.O.19:00/ドリンクL.O.19:30)※ランチ時間内でのカフェのみのご予約はお受け出来かねます。
日曜営業
定休日
※不定休、要問合せ",東京都文京区大塚1-5-23,https://tabelog.com/tokyo/A1323/A132302/13189902/
2,カフェ,コーヒーアンドバインダリ ジジ,,東京都文京区千駄木2-44-17,https://tabelog.com/tokyo/A1311/A131106/13186495/
3,カフェ,UTカフェ・ベルトレ・ルージュ,"営業時間
11:00～21:30
定休日
土・日・祝",東京都文京区本郷7-3-1 東京大学 福武ホール1Ｆ,https://tabelog.com/tokyo/A1310/A131004/13048304/
4,カフェ,りんごや,"営業時間
13:00～19:00
日曜営業
定休日
木曜・金曜",東京都文京区根津2-22-7,https://tabelog.com/tokyo/A1311/A131106/13060424/
5,カフェ,ななみや,,東京都文京区水道1-5-10,https://tabelog.com/tokyo/A1309/A130905/13168443/
6,カフェ,グリーンテラスカフェ,"営業時間
8:00～18:30
日曜営業
定休日
無休",東京都文京区本郷3-3-9 順天堂医院D棟 1F,https://tabelog.com/tokyo/A1310/A131004/13202266/
7,カフェ,ドトールコーヒーショップ 江戸川橋新目白通り店,"営業時間
[月～金]7:00～21:00[土]7:00～20:00[日、祝日]8:00～20:00
日曜営業
定休日
無休",東京都文京区関口1-47,https://tabelog.com/tokyo/A1305/A130504/13100272/
8,カフェ,木村コーヒー店,"営業時間
11:00～17:00
日曜営業
定休日
無休",東京都文京区白山1-33-25 木村ビル 1F,https://tabelog.com/tokyo/A1323/A132301/13018341/
9,カフェ,CHAI ful NEZU,,東京都文京区根津2-19-4 逢初2号館 1F,https://tabelog.com/tokyo/A1311/A131106/13263567/
10,カフェ,ドトールコーヒーショップ 東京大学安田講堂前店,"営業時間
[月～金]8:30～19:00[土]9:00～19:00[日・祝]10:00～17:00
定休日
日曜・祝日",東京都文京区本郷7-3-1 東京大学,https://tabelog.com/tokyo/A1310/A131004/13107865/
11,カフェ,珈琲館  根津店,"営業時間
［月～金］7:00～20:00（L.O.19:00）［土］7:30～20:00（L.O.19:00）［日・祝］7:30～19:00
日曜営業
定休日
なし",東京都文京区根津2-6-5 マインハイム根津 1F,https://tabelog.com/tokyo/A1311/A131106/13047372/
12,カフェ,ゆうcafe,"営業時間
11:45～17:00
日曜営業
定休日
火曜日",東京都文京区根津2-13-4,https://tabelog.com/tokyo/A1311/A131106/13018429/
13,カフェ,亀の子束子 谷中店,"営業時間
11:00～18:00
日曜営業
定休日
月曜日(月に1回)",東京都文京区根津2-19-8 SENTOビル 1F,https://tabelog.com/tokyo/A1311/A131106/13258664/
14,カフェ,カフェ カーサ&デリ,,東京都文京区春日1-1-1 東京ドームシティLaQua 5F,https://tabelog.com/tokyo/A1310/A131003/13213591/
15,カフェ,やなか珈琲店 千駄木店,"営業時間
[月～金] 8:00～20:00 [土・日・祝] 10:00～20:00
日曜営業
定休日
第2木曜日",東京都文京区千駄木2-31-3,https://tabelog.com/tokyo/A1311/A131106/13064442/
16,カフェ,エ プロント 東京大学中央食堂店,"営業時間
11:00～14:00",東京都文京区本郷7-3-1 本郷キャンパス2F,https://tabelog.com/tokyo/A1310/A131004/13229149/
17,カフェ,Cafe de Mieux,"営業時間
7:00～18:00
日曜営業
定休日
水曜日",東京都文京区千石3-29-22 デュアルハイツ千石 1F,https://tabelog.com/tokyo/A1323/A132301/13283860/
18,カフェ,Humming Bird CAFE,"営業時間
［水～土］11:00～19:00(フードL.O.18:00 ドリンクL.O.18:30)［日］11:00～18:00(フードL.O.17:00 ドリンクL.O.17:30)
日曜営業
定休日
月曜日、火曜日",東京都文京区根津2-22-6 コートハウス根津 1F,https://tabelog.com/tokyo/A1311/A131106/13271520/
19,カフェ,リバー コーヒー＆ギャラリー,"営業時間
10:00～18:00
日曜営業
定休日
月曜日",東京都文京区西片2-21-6 紅谷ビル 103,https://tabelog.com/tokyo/A1310/A131004/13211544/
20,カフェ,ネズカフェ,"営業時間
8:00～22:00
日曜営業
定休日
なし",東京都文京区根津1-27-6-102 NICアーバンハイム根津公園 102,https://tabelog.com/tokyo/A1311/A131106/13125052/
21,カフェ,ハートフル カフェ,,東京都文京区水道1-3-3 トッパン小石川ビル 2F,https://tabelog.com/tokyo/A1309/A130905/13195929/
22,カフェ,CIBI 東京店,"営業時間
[月～金]8:30～16:30[土・日]8:00～17:30
日曜営業",東京都文京区千駄木3-37-11,https://tabelog.com/tokyo/A1311/A131106/13213733/
23,カフェ,こころ,"営業時間
［月〜土］12:00〜17:00（短縮営業中）※通常時は9:00〜19:00
定休日
日・祝日",東京都文京区本郷6-18-11,https://tabelog.com/tokyo/A1310/A131004/13075958/
24,カフェ,Cafe Cauda,"営業時間
15:00～23:00（L.O.22:00）
定休日
毎週日曜日、祝日、毎月第２月曜日",東京都文京区白山1-30-8 Seirios白山 1F,https://tabelog.com/tokyo/A1323/A132301/13103108/
25,カフェ,トトル,"営業時間
8:00～19:00(L.O.18:15)
日曜営業
定休日
月曜日（祝日の場合は翌日）",東京都文京区大塚3-5-2 窪町CKビル 1F,https://tabelog.com/tokyo/A1323/A132302/13163312/
26,カフェ,lecker maul,"営業時間
11:30～15:00  (14:30 ラストオーダー)  17:30～22:00  (21:00 ラストオーダー) 早じまいする場合がございますので、お電話でご確認いただけますと確実です。
日曜営業
定休日
水・木曜日",東京都文京区目白台1-24-8,https://tabelog.com/tokyo/A1323/A132302/13163671/
27,カフェ,エスプレッソ ファクトリー,"営業時間
[月～土]8:00～20:00(L.O19:30)[日・祝]11:00～20:00(L.O19:30)
日曜営業
定休日
水曜日",東京都文京区千駄木2-26-6 団子坂スカイビル1F,https://tabelog.com/tokyo/A1311/A131106/13120235/
28,カフェ,美術茶房篠,"営業時間
10:00～18:00
日曜営業
定休日
毎週月曜日",東京都文京区湯島3-32-3,https://tabelog.com/tokyo/A1311/A131101/13089477/
29,カフェ,ママゴトヤカフェ,"営業時間
［月～金］8:00～17:00［土］9:00～17:00
定休日
日曜日",東京都文京区小石川4-3-6 相良ビル 1F,https://tabelog.com/tokyo/A1323/A132302/13180377/
30,カフェ,ファロ コーヒー アンド ケータリング,,東京都文京区本郷2-39-7 エチソウビル 2F,https://tabelog.com/tokyo/A1310/A131004/13192447/
31,カフェ,アフタヌーンティー・ティールーム 後楽園店,"営業時間
10:00～21:00
日曜営業
定休日
無休",東京都文京区春日1-2-3 メトロエム　２Ｆ,https://tabelog.com/tokyo/A1310/A131003/13024347/
32,カフェ,ドトールコーヒーショップ 東大病院店,"営業時間
[月〜金]8:00〜18:00
定休日
土・日・祝",東京都文京区本郷7-3-1 東京大学 病院外来診療棟 B1F,https://tabelog.com/tokyo/A1310/A131004/13107788/
33,カフェ,ミッキーズ カフェ,"営業時間
11:00～18:30
日曜営業
定休日
土曜日",東京都文京区本郷4-20-14,https://tabelog.com/tokyo/A1310/A131004/13204892/
34,カフェ,夢二カフェ 港や,"営業時間
10:30～17:30（LO.17:00）
日曜営業
定休日
月曜日、弥生・竹久夢二美術館の展示替え期間中、年末年始",東京都文京区弥生2-4-3 弥生美術館内,https://tabelog.com/tokyo/A1311/A131106/13026180/
35,カフェ,学下コーヒー,"営業時間
10:30～19:00（LO18:30）
日曜営業
定休日
月曜定休（祝日の場合営業）",東京都文京区小石川5-3-3 小石川ＭＫビル １Ｆ,https://tabelog.com/tokyo/A1323/A132302/13175097/
36,カフェ,百舌珈琲店,"営業時間
8:00～18:00
日曜営業
定休日
月曜日（祝日の場合は翌日）",東京都文京区千駄木3-36-7,https://tabelog.com/tokyo/A1311/A131106/13269353/
37,カフェ,イーグル カフェ,"営業時間
11:00～18:0018:00以降は要予約
日曜営業
定休日
第一水曜、第三水曜",東京都文京区湯島3-31-2 ラシーネ天神下 1F,https://tabelog.com/tokyo/A1311/A131101/13223534/
38,カフェ,スイドウカフェ,"営業時間
[木・金・土・日]11:30～18:30※2021年9月20日 (月・祝) は営業
日曜営業
定休日
月曜日～水曜日",東京都文京区水道2-6-8,https://tabelog.com/tokyo/A1309/A130905/13202131/
39,カフェ,爬虫類両生類研究所8分室,"営業時間
［土・日］12:00～19:00
日曜営業
定休日
月曜日、火曜日、水曜日、木曜日、金曜日",東京都文京区千駄木2-49-8,https://tabelog.com/tokyo/A1311/A131106/13164016/
40,カフェ,サンマルクカフェ 千駄木店,"営業時間
平日6:30-22:30　土日祝7:00-22:30
日曜営業
定休日
無休",東京都文京区千駄木2-32-6,https://tabelog.com/tokyo/A1311/A131106/13100873/
41,カフェ,江戸端喫茶室,"営業時間
11:30～19:00[金・土]11:30～21:00",東京都文京区関口1-5-6,https://tabelog.com/tokyo/A1309/A130905/13247788/
42,カフェ,フワッティー カフェ,,東京都文京区千駄木3-36-11 千駄木センチュリー21 1F,https://tabelog.com/tokyo/A1311/A131106/13232192/
43,カフェ,珈琲館 根津駅前店,"営業時間
[月～金]7:00～20:00[土・日・祝]7:00～19:30
日曜営業
定休日
無休",東京都文京区根津1-1-22 アゼリア根津 1F,https://tabelog.com/tokyo/A1311/A131106/13152131/
44,カフェ,モリキネカフェ,"営業時間
10:30～17:30（L.O.17:00)",東京都文京区千駄木1-23-4 文京区立森鴎外記念館 1F,https://tabelog.com/tokyo/A1311/A131106/13148911/
45,カフェ,ドトールコーヒーショップ 本郷三丁目店,"営業時間
[月･火･水･木･金]7:00～21:30[土]7:30～21:00[日･祝]8:00～21:00",東京都文京区本郷2-40-18,https://tabelog.com/tokyo/A1310/A131004/13103745/
46,カフェ,はまの屋パーラー 後楽園店,"営業時間
［月～金］11:00～19:30（L.O 19:00）　［土・日］11:00〜21:00（L.O 20:30）　
日曜営業
定休日
不定休",東京都文京区春日1-2-3,https://tabelog.com/tokyo/A1310/A131003/13266423/
47,カフェ,東城,,東京都文京区本駒込6-15-18 城和ビル 1F,https://tabelog.com/tokyo/A1323/A132301/13040530/
48,カフェ,ペチコート・レーン,,東京都文京区千駄木2-35-7,https://tabelog.com/tokyo/A1311/A131106/13018385/
49,カフェ,コーヒー＆ぶどうぱんの店 舞い鶴,"営業時間
10:00～18:00
定休日
日曜・祝日",東京都文京区湯島3-33-9 河原ビル 1F,https://tabelog.com/tokyo/A1311/A131101/13079567/
50,カフェ,CAFE&MORE MIYANO-YU,"営業時間
2022.1.17から当面の間、時間短縮営業月~金曜 13:00~19:00(L.O.18:30)土曜 10:00~19:00(L.O.18:30)日曜 10:00~18:30(L.O.18:00)
日曜営業
定休日
不定休",東京都文京区根津2-19-8 SENTOビル 1F,https://tabelog.com/tokyo/A1311/A131106/13258721/
51,カフェ,シアトル エスプレス カフェ お茶の水女子大学店,"営業時間
[月～日]8:00～18:00
日曜営業
定休日
不定休",東京都文京区大塚2-1-1 国際交流学生プラザ 1F,https://tabelog.com/tokyo/A1323/A132302/13233611/
