,genre,store_name,business_hours,address,url
0,居酒屋,大衆食堂 てんぐ大ホール 高幡不動店,"営業時間
[月～木・日祝]11:30～22:00[金・土]11:30～23:00※年末年始、GW、お盆期間は営業日、営業時間が異なる場合がございます。詳しくはテンアライド㈱ホームページにてご確認ください。 
日曜営業
定休日
12月31日/１月１日",東京都日野市高幡1007-5,https://tabelog.com/tokyo/A1329/A132903/13276771/
1,居酒屋,豊後高田どり酒場 日野駅前店,"営業時間
月-土 17:00-03:00日・祝日 17:00-01:00※ラストオーダーは料理、ドリンク閉店30分前
日曜営業
定休日
年中無休",東京都日野市新町1-1-18 キャピタルノア日野 2Ｆ,https://tabelog.com/tokyo/A1329/A132903/13212664/
2,居酒屋,炉端焼き サンドウノニカイ,"営業時間
[毎日]16:00～23:00
日曜営業
定休日
無し",東京都日野市高幡3-3 ONMビル 2F,https://tabelog.com/tokyo/A1329/A132903/13278069/
3,居酒屋,くいもの屋 わん 豊田北口店,"営業時間
【月～木】17:00～24:00（LO=23:30）【金、祝前日】17:00～25:00（LO=24:30）【土】　16:00～25:00（LO=24:30）【日、祝日】16:00～24:00（LO=23:30）【年末のOPEN時間】12月は30日まで全日16:00開店【12/28～12/30】16:00～25:00【1/2～1/3】16:00～25:00
日曜営業
定休日
※不定休日あり＝予約カレンダーをご確認下さい。または店舗までお問い合わせ下さい。（12/31～1/1休業）",東京都日野市多摩平1-2-2 アムーザビル　3F,https://tabelog.com/tokyo/A1329/A132903/13126739/
4,居酒屋,旨唐揚げと居酒メシ ミライザカ 高幡不動店,"営業時間
17:00～翌日01:00金曜・祝休日の前日は17:00～翌日03:00土曜は15:00～翌日03:00日曜・祝休日は15:00～24:00※12/28(木)は17:00～翌日03:00　　12/31(日)は15:00～翌日03:00の営業とさせて頂きます。
日曜営業
定休日
無休",東京都日野市高幡1008-9 グラシア高幡不動 2F,https://tabelog.com/tokyo/A1329/A132903/13197869/
5,居酒屋,高幡不動 肉流通センター,"営業時間
月～金、祝前日: 16:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:30）土、日、祝日: 14:00～22:30 （料理L.O. 21:30 ドリンクL.O. 22:00）
日曜営業
定休日
年中無休",東京都日野市高幡3-8 田中ビル 1F,https://tabelog.com/tokyo/A1329/A132903/13237029/
6,居酒屋,すみやき家 串陣 高幡不動店,"営業時間
平日　17:00～24:00土日　17:00～24:00
日曜営業
定休日
無休",東京都日野市高幡3-10-12 遠藤ビル　１Ｆ,https://tabelog.com/tokyo/A1329/A132903/13051957/
7,居酒屋,みのりや,,東京都日野市高幡3-3,https://tabelog.com/tokyo/A1329/A132903/13175640/
8,居酒屋,人生再生酒場 豊田店,"営業時間
16：00～01：00（月～木）16：00～02：00（金・土）",東京都日野市多摩平1-2-1 第1ビル　２Ｆ,https://tabelog.com/tokyo/A1329/A132903/13108415/
9,居酒屋,せきや,"営業時間
［火～日］17：00～24：00
日曜営業
定休日
月曜日",東京都日野市高幡3-16,https://tabelog.com/tokyo/A1329/A132903/13059665/
10,居酒屋,やきとり よっちゃん,"営業時間
17:00～焼き鳥が無くなるまで
定休日
月曜・日曜",東京都日野市南平7-17-32,https://tabelog.com/tokyo/A1329/A132903/13041988/
11,居酒屋,藁ときどき豚,"営業時間
17:00～24:00
日曜営業
定休日
年末年始",東京都日野市多摩平1-8-13,https://tabelog.com/tokyo/A1329/A132903/13214663/
12,居酒屋,やきとり 星の家 豊田駅前店,"営業時間
［月曜日～金曜日]17:00〜24:00 LO23:00(焼鳥LO22:30)  [土曜日]17:00〜23:00 LO22:30(焼鳥LO22:00)
定休日
日曜日　及び
第1月曜日、第3月曜日",東京都日野市多摩平2-1-13,https://tabelog.com/tokyo/A1329/A132903/13193579/
13,居酒屋,廣屋,"営業時間
全日：11：30～14：00（LO13:30）　及び　16：00～24：00（LO23：30）
定休日
日曜",東京都日野市多摩平1-10-7 加藤ビル１Ｆ,https://tabelog.com/tokyo/A1329/A132903/13081598/
14,居酒屋,四季彩ダイニング　春,"営業時間
[平日][土日祝日]ともに17:00～23:00（L.O　21時）
日曜営業
定休日
月曜日 　※お正月営業については直接お電話にて店舗にお問い合わせください。",東京都日野市栄町1-2-1 七和ビル１０１,https://tabelog.com/tokyo/A1329/A132903/13115608/
15,居酒屋,さかなや道場 京王高幡ＳＣ店,"営業時間
月～木、日、祝日: 11:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）金、土、祝前日: 11:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:30）12/30～1/4は営業時間を変更する場合がございます。ご来店の際は店舗までお問い合わせください。
日曜営業
定休日
無休(1月1日元旦のみ休み)",東京都日野市高幡116-10 京王ショッピングセンター B1F,https://tabelog.com/tokyo/A1329/A132903/13175112/
16,居酒屋,居酒屋 夢路,"営業時間
16:30～23:30
定休日
日曜日(不定休・月曜日の場合あり)",東京都日野市日野本町3-11-14,https://tabelog.com/tokyo/A1329/A132903/13085018/
17,居酒屋,けいの家 日野駅前店,,東京都日野市日野本町4-6-4 安西ビル 2F,https://tabelog.com/tokyo/A1329/A132903/13238118/
18,居酒屋,たるすけ,,東京都日野市高幡3-10 1F,https://tabelog.com/tokyo/A1329/A132903/13063998/
19,居酒屋,唐揚げとおばんざい だんらん,"営業時間
[月～木] 16:30～翌1:00(L.O.翌0:30) [金・土] 16:30～翌2:00(L.O.翌1:30)［日］15:00〜23:00（L.O.22:30）
日曜営業",東京都日野市多摩平1-10-8 谷合ビル 1F,https://tabelog.com/tokyo/A1329/A132903/13169959/
